ID,county,謝長廷,馬英九,,
#N/A,,364,187,,
#N/A,,187,124,,
#N/A,,124,275,,
#N/A,,275,130,,
#N/A,,130,197,,
#N/A,,197,121,,
#N/A,,121,271,,
#N/A,,271,111,,
#N/A,,111,482,,
#N/A,,482,350,,
#N/A,,350,496,,
#N/A,,496,619,,
#N/A,,619,512,,
#N/A,,512,372,,
#N/A,,372,605,,
#N/A,,605,363,,
#N/A,,363,451,,
#N/A,,451,192,,
#N/A,,192,311,,
#N/A,,311,180,,
#N/A,,180,411,,
#N/A,,411,233,,
#N/A,,233,377,,
#N/A,,377,297,,
#N/A,,297,295,,
#N/A,,295,241,,
#N/A,,241,574,,
#N/A,,574,347,,
#N/A,,347,358,,
#N/A,,358,163,,
#N/A,,163,378,,
#N/A,,378,167,,
#N/A,,167,306,,
#N/A,,306,285,,
#N/A,,285,298,,
#N/A,,298,138,,
#N/A,,138,366,,
#N/A,,366,299,,
#N/A,,299,117,,
#N/A,,117,249,,
#N/A,,249,148,,
#N/A,,148,97,,
#N/A,,97,382,,
#N/A,,382,172,,
#N/A,,172,526,,
#N/A,,526,431,,
#N/A,,431,317,,
#N/A,,317,259,,
#N/A,,259,361,,
#N/A,,361,183,,
#N/A,,183,204,,
#N/A,,204,156,,
#N/A,,156,439,,
#N/A,,439,237,,
#N/A,,237,234,,
#N/A,,234,226,,
#N/A,,226,526,,
#N/A,,526,299,,
#N/A,,299,344,,
#N/A,,344,129,,
#N/A,,129,310,,
#N/A,,310,181,,
#N/A,,181,1033,,
#N/A,,1033,602,,
#N/A,,602,934,,
#N/A,,934,463,,
#N/A,,463,850,,
#N/A,,850,606,,
#N/A,,606,1711,,
#N/A,,1711,1071,,
#N/A,,1071,941,,
#N/A,,941,657,,
#N/A,,657,862,,
#N/A,,862,461,,
#N/A,,461,497,,
#N/A,,497,281,,
#N/A,,281,615,,
#N/A,,615,249,,
#N/A,,249,703,,
#N/A,,703,386,,
#N/A,,386,671,,
#N/A,,671,231,,
#N/A,,231,469,,
#N/A,,469,163,,
#N/A,,163,688,,
#N/A,,688,159,,
#N/A,,159,695,,
#N/A,,695,374,,
#N/A,,374,660,,
#N/A,,660,438,,
#N/A,,438,261,,
#N/A,,261,202,,
#N/A,,202,175,,
#N/A,,175,118,,
#N/A,,118,240,,
#N/A,,240,156,,
#N/A,,156,174,,
#N/A,,174,222,,
#N/A,,222,161,,
#N/A,,161,111,,
#N/A,,111,323,,
#N/A,,323,288,,
#N/A,,288,1303,,
#N/A,,1303,1062,,
#N/A,,1062,470,,
#N/A,,470,114,,
#N/A,,114,518,,
#N/A,,518,149,,
#N/A,,149,1300,,
#N/A,,1300,1070,,
#N/A,,1070,349,,
#N/A,,349,194,,
#N/A,,194,398,,
#N/A,,398,162,,
#N/A,,162,767,,
#N/A,,767,389,,
#N/A,,389,268,,
#N/A,,268,94,,
#N/A,,94,172,,
#N/A,,172,61,,
#N/A,,61,305,,
#N/A,,305,149,,
#N/A,,149,189,,
#N/A,,189,117,,
#N/A,,117,426,,
#N/A,,426,144,,
#N/A,,144,225,,
#N/A,,225,64,,
#N/A,,64,147,,
#N/A,,147,51,,
#N/A,,51,190,,
#N/A,,190,82,,
#N/A,,82,175,,
#N/A,,175,107,,
#N/A,,107,242,,
#N/A,,242,124,,
#N/A,,124,421,,
#N/A,,421,227,,
#N/A,,227,1399,,
#N/A,,1399,2058,,
#N/A,,2058,775,,
#N/A,,775,1009,,
#N/A,,1009,970,,
#N/A,,970,1033,,
#N/A,,1033,359,,
#N/A,,359,261,,
#N/A,,261,497,,
#N/A,,497,392,,
#N/A,,392,343,,
#N/A,,343,417,,
#N/A,,417,1111,,
#N/A,,1111,1137,,
#N/A,,1137,1398,,
#N/A,,1398,1456,,
#N/A,,1456,1308,,
#N/A,,1308,1834,,
#N/A,,1834,425,,
#N/A,,425,422,,
#N/A,,422,657,,
#N/A,,657,392,,
#N/A,,392,164,,
#N/A,,164,145,,
#N/A,,145,827,,
#N/A,,827,930,,
#N/A,,930,423,,
#N/A,,423,653,,
#N/A,,653,1187,,
#N/A,,1187,1123,,
#N/A,,1123,1230,,
#N/A,,1230,1581,,
#N/A,,1581,1147,,
#N/A,,1147,1394,,
#N/A,,1394,1532,,
#N/A,,1532,1429,,
#N/A,,1429,657,,
#N/A,,657,510,,
#N/A,,510,578,,
#N/A,,578,398,,
#N/A,,398,717,,
#N/A,,717,334,,
#N/A,,334,718,,
#N/A,,718,423,,
#N/A,,423,1048,,
#N/A,,1048,1260,,
#N/A,,1260,658,,
#N/A,,658,465,,
#N/A,,465,165,,
#N/A,,165,88,,
#N/A,,88,174,,
#N/A,,174,145,,
#N/A,,145,329,,
#N/A,,329,174,,
#N/A,,174,452,,
#N/A,,452,226,,
#N/A,,226,310,,
#N/A,,310,93,,
#N/A,,93,673,,
#N/A,,673,491,,
#N/A,,491,766,,
#N/A,,766,587,,
#N/A,,587,313,,
#N/A,,313,218,,
#N/A,,218,1084,,
#N/A,,1084,765,,
#N/A,,765,567,,
#N/A,,567,395,,
#N/A,,395,327,,
#N/A,,327,267,,
#N/A,,267,698,,
#N/A,,698,437,,
#N/A,,437,782,,
#N/A,,782,480,,
#N/A,,480,633,,
#N/A,,633,350,,
#N/A,,350,301,,
#N/A,,301,184,,
#N/A,,184,679,,
#N/A,,679,319,,
#N/A,,319,598,,
#N/A,,598,280,,
#N/A,,280,597,,
#N/A,,597,508,,
#N/A,,508,496,,
#N/A,,496,480,,
#N/A,,480,876,,
#N/A,,876,815,,
#N/A,,815,603,,
#N/A,,603,413,,
#N/A,,413,398,,
#N/A,,398,316,,
#N/A,,316,411,,
#N/A,,411,217,,
#N/A,,217,511,,
#N/A,,511,403,,
#N/A,,403,442,,
#N/A,,442,192,,
#N/A,,192,817,,
#N/A,,817,487,,
#N/A,,487,203,,
#N/A,,203,112,,
#N/A,,112,189,,
#N/A,,189,84,,
#N/A,,84,176,,
#N/A,,176,86,,
#N/A,,86,744,,
#N/A,,744,697,,
#N/A,,697,274,,
#N/A,,274,177,,
#N/A,,177,371,,
#N/A,,371,354,,
#N/A,,354,370,,
#N/A,,370,373,,
#N/A,,373,231,,
#N/A,,231,341,,
#N/A,,341,447,,
#N/A,,447,293,,
#N/A,,293,590,,
#N/A,,590,397,,
#N/A,,397,489,,
#N/A,,489,256,,
#N/A,,256,628,,
#N/A,,628,455,,
#N/A,,455,459,,
#N/A,,459,195,,
#N/A,,195,492,,
#N/A,,492,251,,
#N/A,,251,516,,
#N/A,,516,263,,
#N/A,,263,379,,
#N/A,,379,131,,
#N/A,,131,333,,
#N/A,,333,122,,
#N/A,,122,318,,
#N/A,,318,158,,
#N/A,,158,290,,
#N/A,,290,155,,
#N/A,,155,172,,
#N/A,,172,122,,
#N/A,,122,521,,
#N/A,,521,133,,
#N/A,,133,297,,
#N/A,,297,174,,
#N/A,,174,660,,
#N/A,,660,310,,
#N/A,,310,599,,
#N/A,,599,215,,
#N/A,,215,910,,
#N/A,,910,432,,
#N/A,,432,505,,
#N/A,,505,199,,
#N/A,,199,378,,
#N/A,,378,318,,
#N/A,,318,968,,
#N/A,,968,952,,
#N/A,,952,400,,
#N/A,,400,439,,
#N/A,,439,519,,
#N/A,,519,588,,
#N/A,,588,867,,
#N/A,,867,746,,
#N/A,,746,891,,
#N/A,,891,738,,
#N/A,,738,341,,
#N/A,,341,227,,
#N/A,,227,320,,
#N/A,,320,243,,
#N/A,,243,661,,
#N/A,,661,295,,
#N/A,,295,593,,
#N/A,,593,243,,
#N/A,,243,956,,
#N/A,,956,513,,
#N/A,,513,498,,
#N/A,,498,188,,
#N/A,,188,589,,
#N/A,,589,313,,
#N/A,,313,589,,
#N/A,,589,243,,
#N/A,,243,650,,
#N/A,,650,277,,
#N/A,,277,1175,,
#N/A,,1175,916,,
#N/A,,916,1137,,
#N/A,,1137,713,,
#N/A,,713,599,,
#N/A,,599,410,,
#N/A,,410,476,,
#N/A,,476,253,,
#N/A,,253,469,,
#N/A,,469,195,,
#N/A,,195,1373,,
#N/A,,1373,838,,
#N/A,,838,855,,
#N/A,,855,586,,
#N/A,,586,716,,
#N/A,,716,471,,
#N/A,,471,440,,
#N/A,,440,312,,
#N/A,,312,272,,
#N/A,,272,172,,
#N/A,,172,370,,
#N/A,,370,208,,
#N/A,,208,294,,
#N/A,,294,180,,
#N/A,,180,911,,
#N/A,,911,521,,
#N/A,,521,1387,,
#N/A,,1387,540,,
#N/A,,540,579,,
#N/A,,579,189,,
#N/A,,189,109,,
#N/A,,109,93,,
#N/A,,93,193,,
#N/A,,193,145,,
#N/A,,145,716,,
#N/A,,716,713,,
#N/A,,713,1050,,
#N/A,,1050,1177,,
#N/A,,1177,529,,
#N/A,,529,273,,
#N/A,,273,952,,
#N/A,,952,134,,
#N/A,,134,496,,
#N/A,,496,40,,
#N/A,,40,268,,
#N/A,,268,169,,
#N/A,,169,1032,,
#N/A,,1032,570,,
#N/A,,570,495,,
#N/A,,495,140,,
#N/A,,140,272,,
#N/A,,272,131,,
#N/A,,131,300,,
#N/A,,300,173,,
#N/A,,173,286,,
#N/A,,286,85,,
#N/A,,85,426,,
#N/A,,426,186,,
#N/A,,186,461,,
#N/A,,461,210,,
#N/A,,210,274,,
#N/A,,274,110,,
#N/A,,110,171,,
#N/A,,171,135,,
#N/A,,135,322,,
#N/A,,322,222,,
#N/A,,222,934,,
#N/A,,934,309,,
#N/A,,309,130,,
#N/A,,130,134,,
#N/A,,134,467,,
#N/A,,467,159,,
#N/A,,159,373,,
#N/A,,373,235,,
#N/A,,235,604,,
#N/A,,604,415,,
#N/A,,415,465,,
#N/A,,465,222,,
#N/A,,222,320,,
#N/A,,320,138,,
#N/A,,138,505,,
#N/A,,505,259,,
#N/A,,259,299,,
#N/A,,299,157,,
#N/A,,157,378,,
#N/A,,378,162,,
#N/A,,162,502,,
#N/A,,502,288,,
#N/A,,288,335,,
#N/A,,335,165,,
#N/A,,165,387,,
#N/A,,387,262,,
#N/A,,262,577,,
#N/A,,577,440,,
#N/A,,440,540,,
#N/A,,540,335,,
#N/A,,335,753,,
#N/A,,753,607,,
#N/A,,607,1220,,
#N/A,,1220,895,,
#N/A,,895,2146,,
#N/A,,2146,1572,,
#N/A,,1572,2852,,
#N/A,,2852,2153,,
#N/A,,2153,3957,,
#N/A,,3957,3326,,
#N/A,,3326,1353,,
#N/A,,1353,1209,,
#N/A,,1209,914,,
#N/A,,914,567,,
#N/A,,567,438,,
#N/A,,438,262,,
#N/A,,262,678,,
#N/A,,678,334,,
#N/A,,334,312,,
#N/A,,312,195,,
#N/A,,195,150,,
#N/A,,150,121,,
#N/A,,121,588,,
#N/A,,588,365,,
#N/A,,365,336,,
#N/A,,336,184,,
#N/A,,184,364,,
#N/A,,364,290,,
#N/A,,290,475,,
#N/A,,475,232,,
#N/A,,232,488,,
#N/A,,488,254,,
#N/A,,254,429,,
#N/A,,429,173,,
#N/A,,173,497,,
#N/A,,497,256,,
#N/A,,256,650,,
#N/A,,650,298,,
#N/A,,298,816,,
#N/A,,816,333,,
#N/A,,333,483,,
#N/A,,483,201,,
#N/A,,201,327,,
#N/A,,327,146,,
#N/A,,146,282,,
#N/A,,282,157,,
#N/A,,157,1046,,
#N/A,,1046,687,,
#N/A,,687,1150,,
#N/A,,1150,588,,
#N/A,,588,649,,
#N/A,,649,413,,
#N/A,,413,903,,
#N/A,,903,556,,
#N/A,,556,791,,
#N/A,,791,336,,
#N/A,,336,584,,
#N/A,,584,234,,
#N/A,,234,1652,,
#N/A,,1652,704,,
#N/A,,704,690,,
#N/A,,690,164,,
#N/A,,164,1329,,
#N/A,,1329,688,,
#N/A,,688,315,,
#N/A,,315,212,,
#N/A,,212,415,,
#N/A,,415,143,,
#N/A,,143,963,,
#N/A,,963,699,,
#N/A,,699,944,,
#N/A,,944,268,,
#N/A,,268,551,,
#N/A,,551,196,,
#N/A,,196,774,,
#N/A,,774,256,,
#N/A,,256,350,,
#N/A,,350,114,,
#N/A,,114,524,,
#N/A,,524,221,,
#N/A,,221,311,,
#N/A,,311,85,,
#N/A,,85,624,,
#N/A,,624,235,,
#N/A,,235,575,,
#N/A,,575,201,,
#N/A,,201,312,,
#N/A,,312,162,,
#N/A,,162,376,,
#N/A,,376,132,,
#N/A,,132,468,,
#N/A,,468,123,,
#N/A,,123,546,,
#N/A,,546,177,,
#N/A,,177,539,,
#N/A,,539,117,,
#N/A,,117,491,,
#N/A,,491,167,,
#N/A,,167,678,,
#N/A,,678,208,,
#N/A,,208,385,,
#N/A,,385,277,,
#N/A,,277,1134,,
#N/A,,1134,1191,,
#N/A,,1191,1616,,
#N/A,,1616,1704,,
#N/A,,1704,889,,
#N/A,,889,748,,
#N/A,,748,675,,
#N/A,,675,388,,
#N/A,,388,269,,
#N/A,,269,216,,
#N/A,,216,177,,
#N/A,,177,151,,
#N/A,,151,596,,
#N/A,,596,426,,
#N/A,,426,720,,
#N/A,,720,239,,
#N/A,,239,747,,
#N/A,,747,667,,
#N/A,,667,491,,
#N/A,,491,260,,
#N/A,,260,767,,
#N/A,,767,492,,
#N/A,,492,349,,
#N/A,,349,180,,
#N/A,,180,471,,
#N/A,,471,237,,
#N/A,,237,833,,
#N/A,,833,408,,
#N/A,,408,413,,
#N/A,,413,235,,
#N/A,,235,505,,
#N/A,,505,230,,
#N/A,,230,633,,
#N/A,,633,416,,
#N/A,,416,745,,
#N/A,,745,333,,
#N/A,,333,497,,
#N/A,,497,240,,
#N/A,,240,1292,,
#N/A,,1292,1029,,
#N/A,,1029,546,,
#N/A,,546,273,,
#N/A,,273,413,,
#N/A,,413,143,,
#N/A,,143,659,,
#N/A,,659,412,,
#N/A,,412,447,,
#N/A,,447,345,,
#N/A,,345,352,,
#N/A,,352,294,,
#N/A,,294,334,,
#N/A,,334,170,,
#N/A,,170,458,,
#N/A,,458,282,,
#N/A,,282,279,,
#N/A,,279,306,,
#N/A,,306,404,,
#N/A,,404,252,,
#N/A,,252,344,,
#N/A,,344,169,,
#N/A,,169,216,,
#N/A,,216,400,,
#N/A,,400,1201,,
#N/A,,1201,1679,,
#N/A,,1679,439,,
#N/A,,439,477,,
#N/A,,477,478,,
#N/A,,478,538,,
#N/A,,538,155,,
#N/A,,155,238,,
#N/A,,238,164,,
#N/A,,164,208,,
#N/A,,208,273,,
#N/A,,273,306,,
#N/A,,306,528,,
#N/A,,528,573,,
#N/A,,573,221,,
#N/A,,221,285,,
#N/A,,285,293,,
#N/A,,293,403,,
#N/A,,403,469,,
#N/A,,469,828,,
#N/A,,828,313,,
#N/A,,313,533,,
#N/A,,533,182,,
#N/A,,182,353,,
#N/A,,353,280,,
#N/A,,280,407,,
#N/A,,407,274,,
#N/A,,274,440,,
#N/A,,440,237,,
#N/A,,237,298,,
#N/A,,298,566,,
#N/A,,566,1090,,
#N/A,,1090,1356,,
#N/A,,1356,868,,
#N/A,,868,1635,,
#N/A,,1635,1201,,
#N/A,,1201,1070,,
#N/A,,1070,473,,
#N/A,,473,636,,
#N/A,,636,415,,
#N/A,,415,810,,
#N/A,,810,387,,
#N/A,,387,687,,
#N/A,,687,307,,
#N/A,,307,602,,
#N/A,,602,345,,
#N/A,,345,409,,
#N/A,,409,208,,
#N/A,,208,643,,
#N/A,,643,269,,
#N/A,,269,627,,
#N/A,,627,261,,
#N/A,,261,428,,
#N/A,,428,208,,
#N/A,,208,210,,
#N/A,,210,89,,
#N/A,,89,264,,
#N/A,,264,274,,
#N/A,,274,898,,
#N/A,,898,605,,
#N/A,,605,871,,
#N/A,,871,517,,
#N/A,,517,591,,
#N/A,,591,421,,
#N/A,,421,542,,
#N/A,,542,300,,
#N/A,,300,334,,
#N/A,,334,271,,
#N/A,,271,688,,
#N/A,,688,496,,
#N/A,,496,567,,
#N/A,,567,366,,
#N/A,,366,989,,
#N/A,,989,781,,
#N/A,,781,906,,
#N/A,,906,732,,
#N/A,,732,252,,
#N/A,,252,222,,
#N/A,,222,731,,
#N/A,,731,404,,
#N/A,,404,322,,
#N/A,,322,205,,
#N/A,,205,939,,
#N/A,,939,622,,
#N/A,,622,966,,
#N/A,,966,782,,
#N/A,,782,464,,
#N/A,,464,191,,
#N/A,,191,245,,
#N/A,,245,197,,
#N/A,,197,1021,,
#N/A,,1021,844,,
#N/A,,844,2245,,
#N/A,,2245,1912,,
#N/A,,1912,1072,,
#N/A,,1072,523,,
#N/A,,523,320,,
#N/A,,320,167,,
#N/A,,167,355,,
#N/A,,355,259,,
#N/A,,259,592,,
#N/A,,592,442,,
#N/A,,442,1012,,
#N/A,,1012,886,,
#N/A,,886,1763,,
#N/A,,1763,960,,
#N/A,,960,700,,
#N/A,,700,484,,
#N/A,,484,1337,,
#N/A,,1337,977,,
#N/A,,977,937,,
#N/A,,937,800,,
#N/A,,800,773,,
#N/A,,773,543,,
#N/A,,543,704,,
#N/A,,704,544,,
#N/A,,544,330,,
#N/A,,330,301,,
#N/A,,301,366,,
#N/A,,366,212,,
#N/A,,212,236,,
#N/A,,236,162,,
#N/A,,162,136,,
#N/A,,136,169,,
#N/A,,169,156,,
#N/A,,156,101,,
#N/A,,101,588,,
#N/A,,588,738,,
#N/A,,738,1304,,
#N/A,,1304,1487,,
#N/A,,1487,488,,
#N/A,,488,696,,
#N/A,,696,1545,,
#N/A,,1545,1329,,
#N/A,,1329,171,,
#N/A,,171,185,,
#N/A,,185,192,,
#N/A,,192,234,,
#N/A,,234,163,,
#N/A,,163,164,,
#N/A,,164,382,,
#N/A,,382,351,,
#N/A,,351,1088,,
#N/A,,1088,1236,,
#N/A,,1236,725,,
#N/A,,725,628,,
#N/A,,628,463,,
#N/A,,463,448,,
#N/A,,448,885,,
#N/A,,885,1097,,
#N/A,,1097,717,,
#N/A,,717,919,,
#N/A,,919,746,,
#N/A,,746,542,,
#N/A,,542,798,,
#N/A,,798,785,,
#N/A,,785,543,,
#N/A,,543,501,,
#N/A,,501,198,,
#N/A,,198,130,,
#N/A,,130,735,,
#N/A,,735,797,,
#N/A,,797,317,,
#N/A,,317,279,,
#N/A,,279,540,,
#N/A,,540,197,,
#N/A,,197,152,,
#N/A,,152,158,,
#N/A,,158,307,,
#N/A,,307,193,,
#N/A,,193,206,,
#N/A,,206,154,,
#N/A,,154,256,,
#N/A,,256,352,,
#N/A,,352,139,,
#N/A,,139,133,,
#N/A,,133,136,,
#N/A,,136,215,,
#N/A,,215,192,,
#N/A,,192,115,,
#N/A,,115,101,,
#N/A,,101,104,,
#N/A,,104,82,,
#N/A,,82,85,,
#N/A,,85,243,,
#N/A,,243,130,,
#N/A,,130,486,,
#N/A,,486,556,,
#N/A,,556,202,,
#N/A,,202,322,,
#N/A,,322,196,,
#N/A,,196,237,,
#N/A,,237,130,,
#N/A,,130,209,,
#N/A,,209,234,,
#N/A,,234,231,,
#N/A,,231,249,,
#N/A,,249,323,,
#N/A,,323,283,,
#N/A,,283,587,,
#N/A,,587,257,,
#N/A,,257,358,,
#N/A,,358,154,,
#N/A,,154,186,,
#N/A,,186,1672,,
#N/A,,1672,1953,,
#N/A,,1953,1130,,
#N/A,,1130,1231,,
#N/A,,1231,1342,,
#N/A,,1342,1915,,
#N/A,,1915,1780,,
#N/A,,1780,1832,,
#N/A,,1832,2125,,
#N/A,,2125,2806,,
#N/A,,2806,2543,,
#N/A,,2543,2336,,
#N/A,,2336,2782,,
#N/A,,2782,2161,,
#N/A,,2161,2447,,
#N/A,,2447,2293,,
#N/A,,2293,1733,,
#N/A,,1733,1977,,
#N/A,,1977,922,,
#N/A,,922,924,,
#N/A,,924,1007,,
#N/A,,1007,1110,,
#N/A,,1110,1227,,
#N/A,,1227,1491,,
#N/A,,1491,681,,
#N/A,,681,492,,
#N/A,,492,490,,
#N/A,,490,428,,
#N/A,,428,2794,,
#N/A,,2794,2431,,
#N/A,,2431,1991,,
#N/A,,1991,1641,,
#N/A,,1641,945,,
#N/A,,945,910,,
#N/A,,910,1462,,
#N/A,,1462,1288,,
#N/A,,1288,3016,,
#N/A,,3016,2629,,
#N/A,,2629,923,,
#N/A,,923,547,,
#N/A,,547,807,,
#N/A,,807,668,,
#N/A,,668,2005,,
#N/A,,2005,1623,,
#N/A,,1623,612,,
#N/A,,612,357,,
#N/A,,357,1435,,
#N/A,,1435,975,,
#N/A,,975,1497,,
#N/A,,1497,1037,,
#N/A,,1037,2501,,
#N/A,,2501,2109,,
#N/A,,2109,1708,,
#N/A,,1708,966,,
#N/A,,966,2349,,
#N/A,,2349,1959,,
#N/A,,1959,2803,,
#N/A,,2803,2212,,
#N/A,,2212,295,,
#N/A,,295,1132,,
#N/A,,1132,70,,
#N/A,,70,599,,
#N/A,,599,218,,
#N/A,,218,913,,
#N/A,,913,1702,,
#N/A,,1702,3286,,
#N/A,,3286,2118,,
#N/A,,2118,3359,,
#N/A,,3359,266,,
#N/A,,266,1101,,
#N/A,,1101,277,,
#N/A,,277,896,,
#N/A,,896,712,,
#N/A,,712,1134,,
#N/A,,1134,912,,
#N/A,,912,1439,,
#N/A,,1439,1866,,
#N/A,,1866,2551,,
#N/A,,2551,2143,,
#N/A,,2143,1299,,
#N/A,,1299,1281,,
#N/A,,1281,570,,
#N/A,,570,864,,
#N/A,,864,734,,
#N/A,,734,1918,,
#N/A,,1918,1955,,
#N/A,,1955,3115,,
#N/A,,3115,2945,,
#N/A,,2945,1145,,
#N/A,,1145,1014,,
#N/A,,1014,2985,,
#N/A,,2985,2469,,
#N/A,,2469,1870,,
#N/A,,1870,1367,,
#N/A,,1367,533,,
#N/A,,533,492,,
#N/A,,492,319,,
#N/A,,319,264,,
#N/A,,264,978,,
#N/A,,978,806,,
#N/A,,806,1173,,
#N/A,,1173,1943,,
#N/A,,1943,12,,
#N/A,,12,204,,
#N/A,,204,293,,
#N/A,,293,1332,,
#N/A,,1332,793,,
#N/A,,793,726,,
#N/A,,726,885,,
#N/A,,885,677,,
#N/A,,677,616,,
#N/A,,616,356,,
#N/A,,356,587,,
#N/A,,587,455,,
#N/A,,455,2152,,
#N/A,,2152,1839,,
#N/A,,1839,1276,,
#N/A,,1276,1122,,
#N/A,,1122,1434,,
#N/A,,1434,939,,
#N/A,,939,899,,
#N/A,,899,736,,
#N/A,,736,1282,,
#N/A,,1282,1126,,
#N/A,,1126,978,,
#N/A,,978,888,,
#N/A,,888,1110,,
#N/A,,1110,1013,,
#N/A,,1013,1000,,
#N/A,,1000,707,,
#N/A,,707,1262,,
#N/A,,1262,928,,
#N/A,,928,783,,
#N/A,,783,477,,
#N/A,,477,611,,
#N/A,,611,452,,
#N/A,,452,1023,,
#N/A,,1023,729,,
#N/A,,729,255,,
#N/A,,255,178,,
#N/A,,178,819,,
#N/A,,819,456,,
#N/A,,456,496,,
#N/A,,496,428,,
#N/A,,428,763,,
#N/A,,763,782,,
#N/A,,782,964,,
#N/A,,964,690,,
#N/A,,690,1066,,
#N/A,,1066,793,,
#N/A,,793,926,,
#N/A,,926,605,,
#N/A,,605,730,,
#N/A,,730,409,,
#N/A,,409,1088,,
#N/A,,1088,715,,
#N/A,,715,810,,
#N/A,,810,696,,
#N/A,,696,847,,
#N/A,,847,613,,
#N/A,,613,1380,,
#N/A,,1380,1224,,
#N/A,,1224,1075,,
#N/A,,1075,774,,
#N/A,,774,381,,
#N/A,,381,306,,
#N/A,,306,348,,
#N/A,,348,188,,
#N/A,,188,1115,,
#N/A,,1115,1019,,
#N/A,,1019,1223,,
#N/A,,1223,998,,
#N/A,,998,825,,
#N/A,,825,634,,
#N/A,,634,662,,
#N/A,,662,445,,
#N/A,,445,897,,
#N/A,,897,657,,
#N/A,,657,693,,
#N/A,,693,502,,
#N/A,,502,577,,
#N/A,,577,334,,
#N/A,,334,393,,
#N/A,,393,197,,
#N/A,,197,350,,
#N/A,,350,241,,
#N/A,,241,712,,
#N/A,,712,494,,
#N/A,,494,194,,
#N/A,,194,149,,
#N/A,,149,546,,
#N/A,,546,344,,
#N/A,,344,311,,
#N/A,,311,214,,
#N/A,,214,80,,
#N/A,,80,61,,
#N/A,,61,141,,
#N/A,,141,123,,
#N/A,,123,128,,
#N/A,,128,97,,
#N/A,,97,142,,
#N/A,,142,98,,
#N/A,,98,148,,
#N/A,,148,186,,
#N/A,,186,143,,
#N/A,,143,135,,
#N/A,,135,31,,
#N/A,,31,298,,
#N/A,,298,28,,
#N/A,,28,333,,
#N/A,,333,44,,
#N/A,,44,294,,
#N/A,,294,35,,
#N/A,,35,434,,
#N/A,,434,14,,
#N/A,,14,142,,
#N/A,,142,17,,
#N/A,,17,137,,
#N/A,,137,43,,
#N/A,,43,133,,
#N/A,,133,8,,
#N/A,,8,136,,
#N/A,,136,133,,
#N/A,,133,282,,
#N/A,,282,40,,
#N/A,,40,372,,
#N/A,,372,94,,
#N/A,,94,691,,
#N/A,,691,198,,
#N/A,,198,243,,
#N/A,,243,240,,
#N/A,,240,521,,
#N/A,,521,217,,
#N/A,,217,375,,
#N/A,,375,448,,
#N/A,,448,619,,
#N/A,,619,269,,
#N/A,,269,241,,
#N/A,,241,213,,
#N/A,,213,284,,
#N/A,,284,312,,
#N/A,,312,363,,
#N/A,,363,361,,
#N/A,,361,301,,
#N/A,,301,389,,
#N/A,,389,428,,
#N/A,,428,528,,
#N/A,,528,390,,
#N/A,,390,404,,
#N/A,,404,539,,
#N/A,,539,320,,
#N/A,,320,251,,
#N/A,,251,292,,
#N/A,,292,271,,
#N/A,,271,261,,
#N/A,,261,205,,
#N/A,,205,254,,
#N/A,,254,194,,
#N/A,,194,120,,
#N/A,,120,103,,
#N/A,,103,483,,
#N/A,,483,300,,
#N/A,,300,527,,
#N/A,,527,374,,
#N/A,,374,362,,
#N/A,,362,353,,
#N/A,,353,64,,
#N/A,,64,368,,
#N/A,,368,11,,
#N/A,,11,210,,
#N/A,,210,18,,
#N/A,,18,281,,
#N/A,,281,267,,
#N/A,,267,177,,
#N/A,,177,267,,
#N/A,,267,207,,
#N/A,,207,658,,
#N/A,,658,467,,
#N/A,,467,462,,
#N/A,,462,665,,
#N/A,,665,401,,
#N/A,,401,598,,
#N/A,,598,480,,
#N/A,,480,666,,
#N/A,,666,445,,
#N/A,,445,416,,
#N/A,,416,296,,
#N/A,,296,194,,
#N/A,,194,285,,
#N/A,,285,363,,
#N/A,,363,131,,
#N/A,,131,149,,
#N/A,,149,147,,
#N/A,,147,177,,
#N/A,,177,325,,
#N/A,,325,360,,
#N/A,,360,639,,
#N/A,,639,644,,
#N/A,,644,193,,
#N/A,,193,252,,
#N/A,,252,114,,
#N/A,,114,121,,
#N/A,,121,149,,
#N/A,,149,153,,
#N/A,,153,278,,
#N/A,,278,304,,
#N/A,,304,217,,
#N/A,,217,264,,
#N/A,,264,180,,
#N/A,,180,155,,
#N/A,,155,356,,
#N/A,,356,544,,
#N/A,,544,280,,
#N/A,,280,437,,
#N/A,,437,157,,
#N/A,,157,167,,
#N/A,,167,261,,
#N/A,,261,234,,
#N/A,,234,261,,
#N/A,,261,202,,
#N/A,,202,283,,
#N/A,,283,136,,
#N/A,,136,793,,
#N/A,,793,810,,
#N/A,,810,806,,
#N/A,,806,1002,,
#N/A,,1002,676,,
#N/A,,676,672,,
#N/A,,672,621,,
#N/A,,621,539,,
#N/A,,539,744,,
#N/A,,744,693,,
#N/A,,693,1160,,
#N/A,,1160,1091,,
#N/A,,1091,717,,
#N/A,,717,639,,
#N/A,,639,559,,
#N/A,,559,700,,
#N/A,,700,466,,
#N/A,,466,607,,
#N/A,,607,473,,
#N/A,,473,492,,
#N/A,,492,455,,
#N/A,,455,253,,
#N/A,,253,478,,
#N/A,,478,204,,
#N/A,,204,652,,
#N/A,,652,351,,
#N/A,,351,481,,
#N/A,,481,229,,
#N/A,,229,591,,
#N/A,,591,429,,
#N/A,,429,389,,
